Patent Summary,Result
"본 발명은 유무선 통신망을 이용한 쇼핑 주문 장치 및 그 방법에 관한 것으로, 고객이 휴대폰이나 전화기로 쇼핑 센터에 설치된 쇼핑 주문 장치를 통해 상품을 미리 주문한 다음, 쇼핑 센터에 도착했을 때 주문한 상품을 바로 찾을 수 있도록 함으로써, 상품을 고르는데 소요되는 시간과 불편함을 줄일 수 있는 유무선 통신망을 이용한 쇼핑 주문 장치 및 그 방법에 관한 것이다. 이를 위한 본 발명의 유무선 통신망을 이용한 쇼핑 주문 방법은, 고객이 쇼핑 센터의 쇼핑 주문 장치에 접속하여 고유 아이디 번호를 부여받는 단계; 상기 쇼핑 센터에서 상기 고객에게 상품에 대한 코드 번호를 제공하는 단계; 상기 고객이 유무선 통신망을 이용하여 상기 쇼핑 센터의 쇼핑 주문 장치에 연결하는 단계; 상기 고객이 고유 아이디 번호를 입력하는 단계; 상기 고객이 상품에 대한 코드 번호를 입력하는 단계; 상기 고객이 입력한 고객의 고유 아이디 번호와 상품의 코드 번호를 상기 쇼핑 센터의 쇼핑 주문 장치에서 수신하여, 이를 화면으로 나타내는 단계; 및 상기 쇼핑 센터의 직원은 상기 화면에 나타난 정보를 보거나 또는 이를 프린트하여 상기 고객이 주문한 상품을 골라서 포장하는 단계를 포함하는 것을 특징으로 한다.",거절
"본 발명은 전자화폐에 유에스비(USB)와 알에프 칩(RF-CHIP)을 내장하여 컴퓨터의 유에스비 포트(USB Port)에 별도의 장치 없이 직접 연결이 가능하도록 하고, 내장된 메모리에 개인자료와 유에스비(USB) 및 알에프 카드(RF-CARD)의 인증된 정보를 저장하도록 함으로써 그를 토대로 사용자가 장소 및 시간에 구애됨이 없이 충전을 할 수 있도록 하는 동시에 각종 금융결제, 전자상거래, 교통 및 응용분야의 소액결제 등 광범위한 활용을 할 수 있도록 하는 유에스비와 알에프 칩을 결합한 전자화폐를 이용한 결제방법에 관한 것으로서, 사용자의 전자화폐가 컴퓨터의 유에스비 포트에 연결되고, 컴퓨터가 인터넷 통신망을 통해 관리서버에 접속되면, 상기 관리서버에서 사용자 ID와 비밀번호를 부여하는 제1 과정; 사용자로부터 유에스비 및 알에프의 유무선을 통해 충전 요청신호가 입력되면 인증서버 및 금융서버로부터 인증 및 결제를 수행한 후 충전을 수행하는 제2 과정; 및 사용자의 전자화폐가 컴퓨터의 유에스비 포트에 연결되고, 사용자로부터 전자상거래 공간을 통해 제품결제 요청신호가 전자상거래 서버 및 관리서버에 입력되면 관리서버에서 사용자의 신상, 금액 및 신용 등의 사용자 정보를 확인하여 정산하고 거래정보, 잔액 및 실적 등의 정보를 전자화폐와 관리서버에 각각 기록하는 제3 과정을 포함하여 이루어지는 것을 특징으로 한다.",거절
"오프라인상의 문서 또는 물품의 정보를 암호화된 패턴형태의 스티커로 출력된다. 또한, 상기 정보는 바코드 및 워터마크의 결합형태의 스티커로 출력될 수도 있다. 출력된 스티커는 문서 또는 물품 및 이들의 포장에 부착된다. 부착된 스티커를 판독함으로써 문서의 위변조여부를 확인할 수 있다. 부착된 스티커의 판독을 통해, 문서의 전자문서화, 물품의 상세정보확인 및 온라인 카탈로그의 작성등 다양한 응용분야에 적용이 가능하다.",거절
"본 발명은 온/오프라인 메세징 프로그램을 이용한 실시간 역경매/판매 서비스 시스템을 구현하는 사업 모델이다. 서버에 상품과 사용자에 대한 기본 정보를 저장한 상태에서 추가로 메세징 서비스를 이용하므로 판매자는 따로 전자상거래를 위한 서버를 구성하지 않고도, 기존의 인터넷 웹서비스보다 실시간적으로 더욱 강화되고, 검색과 사용이 용이한 온라인 판매를 가능하게 한다. 그리고 판매 이후에도 사용자와의 의견교환등을 통하여 상품에 대한 개량과 유지 보수에 대한 의견과 보안점을 모색할 수 있도록 하여 더욱 사용자 중심의 거래환경을 지원 한다. 온/오프라인 메세징 프로그램을 이용한 실시간 역경매/판매 서비스 시스템 구현",거절
"1. 발명의 개요 본 발명은 정보통신망을 통한 온라인상에서의 비상인간 소비대차 중개 시스템에 관한 것으로, 금전 기타의 대체물의 소비대차를 목적으로 하는 차주 및 대주가 온라인을 통해 소비대차 계약을 체결할 수 있도록 하는 소비대차 중개 시스템에 관한 것이다. 이를 위해 본 발명은, 금전 기타의 대체물을 목적물로 하는 소비대차 신청 공시 및 협의를 통한 소비대차 계약을 정보통신망을 통해 온라인으로 수행하는 차주용 네트워크 단말, 상기 차주용 네트워크 단말과의 온라인협의를 통해 금전 기타의 대체물을 지급하고 이자 약정조건과 함께 동종, 동질, 동량의 물건을 반환받기 위한 소비대차계약을 온라인으로 수행하는 대주용 네트워크 단말과, 정보통신망을 통해 온라인으로 상기 차주용 네트워크 단말과 대주용 네트워크 단말과의 통신을 중개하는 중개서버 및 소비대차 계약시 및 계약 후의 위험을 관리함과 더불어 상기 차주 및 대주용 네트워크 단말간의 소비대차 계약서 정보와, 공시신청데이타 및 회원정보등에 관한 정보가 저장되는 데이타베이스서버로 구성된 것을 특징으로 한다. 소비대차, 대주, 차주, DB(데이터베이스), 서버(웹, 메일, 채팅), 일반경쟁입찰, 경매",거절
"본 발명은 구매자와 전자상점 사업자 사이에서 형성되는 종래 공지기술의 전자상거래의 절차에 제3자를 개입시켜 이 제3자로 하여금 판매자의 이익을 위해서는 배송의 일부대행, 구매자의 인증, 판매자의 신용보증, 구매자에 대한 대금청구, 거래인증을 대행하게 하고, 구매자의 이익을 위해서는 구매자 신상정보와 결제정보의 보안, 반품처리, 대금환불, 구매자의 신용보증을 대행하게 함으로서, 판매자에게는 배송의 편리함과 신용의 향상, 대금결제의 편리함을 제공할 수 있게 하고, 구매자에게는 반품처리와 대금환불을 신속히 처리할 수 있게 하며 판매자와의 분쟁 발생시 소비자 보호 단체를 거치지 않고도 구매자 입장에서 신속히 처리할 수 있게 하는 것이다. 또 구매자의 신상정보와 결제정보는 제3자에게만 제공하여 전문적인 보안 시스템에 의해 통합관리토록 하기 때문에 구매자의 권익을 최대로 보호할 뿐만 아니라 중.소규모 판매자도 종래기술의 대기업체 이상의 소비자 신용(신뢰)를 가질 수 있게 함으로서 선의의 경쟁을 통한 전자상거래 산업을 획기적으로 발전할 수 있게 하는 구매자 중심의 전자상거래 시스템 구축모델과 그 사업방법을 제시한다. 전자상거래,소비자보호,전자상거래 소비자보호,전자상거래신뢰구축",거절
"본 발명은 GPS 하드웨어 모듈을 이용하여 인공위성에서 받은 위치정보와 시간정보를 외부단말기에 RS232C 인터페이스를 통하여 정보를 전송하게 되면 디스플레이부의 화면에 지리정보와 위치정보가 표시되어 언제든지 사용자가 필요로 하는 지리정보 및 위치정보를 제공받을 수 있는 인텔리전트 모바일 단말기 장치에 관한 것이다. GPS 모듈, PDA, 인공위성",거절
"본 발명은 특정 영역을 선택적으로 확대하여 보여주는 블록 탐지 방식을 이용한 경비시스템 및 그 경비방법에 관한 것이다. 피씨카메라를 이용하여 경비구역을 촬영한 뒤, 촬영된 영상데이터를 퍼스널 컴퓨터로 전송한다. 감시자는 상기 퍼스널 컴퓨터의 모니터를 통해 경비구역의 상황을 감시하고, 마우스 드래그로 블록 경계선을 설정함으로써 경비구역내의 외부 침입자를 보다 신속하고 정확하게 확인하고 제어할 수 있게 된다.",거절
"본 발명은 온라인 또는 오프라인으로 사전에 유치된 기업의 이미지를 웹(Web)상에서 보여지는 보드 표면 또는 말 표면에 디스플레이하도록 한 인터넷보드게임서비스방법에 관한 것으로, 이 방법은 온라인 또는 오프라인으로 소정의 광고를 유치하여 상기 보드게임사이트에서 제공되는 보드게임에서 광고이미지를 가급적 연관된 돌 위 또는 보드 위에 디스플레이하는 것을 수익모델로 하여 사용자에게 무료보드게임서비스를 제공하고, 돌 위에 숫자, 문자로 이루어진 다양한 표현이 가능하도록 하며, 사용자가 소정의 참가비를 지불하고서 사용자 사이의 보드게임경기를 제공하도록 하며, 무료게임 또는 유료게임을 통해 획득된 포인트를 이용해서 사용자가 원하는 상품을 온라인구매하도록 하며, 보드게임중에 포획되는 돌이 생기면 그 순간을 소정의 애니메이션으로 처리함으로써 보드게임의 흥미를 배가하도록 한 것을 특징으로 한다. 보드게임, 인터넷보드게임서비스",거절
"본 발명은 네트웍을 이용한 온라인 마케팅 방법 및 그 기록매체에 관한 것으로, 온라인을 이용하여 가입한 회원이 소비자이면서 동시에 사업자가 되어 온라인 상의 점포를 통해 사업을 확장할 수 있으며 매출액 및 하위 소속 회원 명수 등을 심사하여 등급 향상 및 보너스가 지급됨으로써, 상호간의 수익창출이 가능하며, 오프라인 상의 의료체험방을 지역별로 설치하여 제조사의 제품을 온라인 상의 홈페이지 뿐만 아니라 현장에서 광고할 수 있으며, 의료체험에 대한 관리를 통해 보다 많은 수의 회원 가입 및 수익창출이 가능한 것을 특징으로 한다. 온라인, 오프라인, 인터넷, 보너스, 승급심사, 의료체험, 마케팅",거절
"본 발명은 인터넷을 이용한 스티커 발행방법에 관한 것으로, 인터넷을 통해 주문신청 받아 이를 처리하여 스티거를 발행하는 인터넷을 이용한 스티커 발행방법에 있어서, 사용자의 환경설정에 따라 스티커를 발행함으로써 사용자의 스티커 선택폭이 넓어 소비자 각각의 사용용도에 적합한 스티커 발행이 가능하고, 소비자 각각의 개성 표현 욕구를 충족시킬 수 있으며, 다양한 양식의 스티커를 발행할 수 있고, 소비자 자신이 선택한 스티커가 부착되는 대상물에의 이미지 적용 상태를 알 수 있도록 하여 소비자에게 편리함을 제공함과 동시에 제작상의 오류를 방지할 수 있도록 한 것이다. 스티커, 인터넷, 결제",거절
"본 발명은 멀티미디어에 기초한 가상 인터넷계와 인쇄 매체와 같은 사실계 사이의 간격을 좁히는 혁신적인 장치에 관한 것이다. 특히, 본 발명은 인쇄 매체(50)에 표시된 제공자 정보(600)에 상응하는 링크 정보를 포함한 기계 판독 코드(10)용 스캐너(100); 상기 제공자 정보에 상응하는 사용자 입력 정보를 얻기 위한 사용자 인터페이스(120); 네트워크를 통해 링크 정보 및 사용자 입력 정보를 전송하는 통신 브릿지; 상기 스캐너와 통신하며, 상기 링크 정보 및 사용자 입력 정보를 수신할 수 있고, 멀티미디어 정보 시퀀스(500)를 수신 및 재생할 수 있는 수신기(180); 및 상기 네트워크를 통해 스캐너와 통신하며, 링크 정보 및 사용자 입력 정보에 상응하는 멀티미디어 정보 시퀀스를 선택할 수 있는 포탈 서버(200);를 이용한 멀티미디어 정보 통신에 관한 것이다. 스캐너, 수신기, 포탈서버, 정보, 인쇄매체.",거절
